NBT_traderID	Tradecode	NBTID	TraderID
14869	leather cutter	24	133261
14870	wool staplers	21	133262
14871	music instrument seller	14	133267
14872	undertaker	15	133270
14873	sick visitor	15	133270
14874	agent to Pastoral Aid Society	18	133270
14875	embosser	24	133273
14876	pattern card maker	24	133285
14877	leather cutter	24	133287
14878	tea dealer	8	133291
14879	glue maker	24	133292
14880	china/glass/earthenware seller/dealer	25	133296
14881	clerk to South Market	26	133298
14882	Colourer	3	133308
14883	Inventor of Rolling Machine	19	133326
14884	tuner	14	133400
14885	varnisher	24	89396
14886	fancy and ornamental screen	24	89396
14887	drawing boards	24	133414
14888	toyman/woman, toyshop	22	94433
14889	stamp agent, stamp office (sub-distributor)	20	133427
14890	recoverer of legacy duty	11	133427
14891	pattern-card maker	24	133429
14892	Agent to Bible and Tract Society	18	133433
14893	leather cutter	24	133438
14894	leather cutter	24	133439
14895	leather cutter	24	133440
14896	leather cutter	24	133441
14897	leather cutter	24	133442
14898	leather cutter	24	133443
14899	leather cutter	24	133444
14900	waste dealer	25	133449
14901	waste dealer	25	133450
14902	waste dealer	25	133451
14903	waste dealer	25	133446
14904	waste dealer	25	133452
14905	waste dealer	25	133453
14906	waste dealer	25	133454
14907	wool-card maker	24	133456
14908	cotton-card maker	24	133456
14909	Painter	10	133457
14910	accomptant	7	133458
14911	Registrar of births and deaths	26	53380
14912	stamp agent, stamp office	20	133460
14913	Surveyor	10	133470
14914	ware grinder	24	133473
14915	accountant	7	133477
14916	accountant	7	133482
14917	leather cutter	24	133487
14918	leather cutter	24	133488
14919	leather cutter	24	133489
14920	leather cutter	24	133490
14921	leather cutter	24	133491
14922	leather cutter	24	133492
14923	leather cutter	24	133493
14924	leather cutter	24	133494
14925	leather cutter	24	133495
14926	leather cutter	24	133496
14927	leather cutter	24	133497
14928	ornithologist	19	2195
14929	leather cutter	24	133506
14930	Grindery dealer	24	133508
14931	leather cutter	24	133508
14932	music instrument seller	14	133521
14933	leather cutter	24	133522
14934	leather cutter	24	133523
14935	music instrument seller	14	16053
14936	music instrument seller	14	133529
14937	glover	21	133532
14938	music instrument seller	14	62280
14939	music instrument seller	14	23983
14940	Religious Tract Depository	18	60080
14941	stamp agent, stamp office	20	133555
14942	leather cutter	24	133563
14943	leather cutter	24	133564
14944	stamp agent, stamp office	20	3513
14945	house agent	10	3513
14946	house agent	10	133565
14947	music instrument seller	14	7139
14948	leather cutter	24	133580
14949	leather cutter	24	133581
14950	leather cutter	24	133582
14951	leather cutter	24	133583
14952	music instrument seller	14	133584
14953	leather cutter	24	133593
14954	leather cutter	24	133594
14955	toyman/woman, toyshop	22	29093
14956	tobacconist	25	29093
14957	stamp distributor	20	133595
14958	leather cutter	24	133607
14959	leather cutter	24	133608
14960	musical repository	14	71808
14961	artist	3	133619
14962	tea dealer	8	133621
14963	leather cutter	24	133627
14964	stamp distributor	20	31481
14965	Toy dealer	22	133628
14966	leather cutter	24	133629
14967	leather cutter	24	133630
14968	perfumer	16	133632
14969	stamp distributor	20	62737
14970	stamp distributor	20	71469
14971	leather cutter	24	133633
14972	leather cutter	24	133634
14973	Grindery Warehouse	25	133634
14974	Toy dealer	22	133636
14975	music instrument seller	14	133643
14976	music instrument seller	14	90025
14977	jeweller (french)	24	133647
14978	glue maker	24	133671
14979	glue maker	24	92246
14980	painter	3	133675
14981	teacher (language)	5	133676
14982	music professor	14	133676
14983	leather cutter	24	133703
14984	leather cutter	24	133704
14985	leather cutter	24	133705
14986	leather cutter	24	133706
14987	leather cutter	24	133707
14988	leather cutter	24	133708
14989	leather cutter	24	133709
14990	leather cutter	24	133711
14991	leather cutter	24	133712
14992	bailiff	11	133722
14994	painting dealer	3	133724
14995	stamp distributor	20	133714
14996	pattern card maker	24	133729
14997	commissioner for taking special bail	11	133734
14998	Patent medicine seller	16	133734
14999	stamp vendor	20	133734
15000	leather cutter	24	133739
15001	leather cutter	24	133740
15002	leather cutter	24	133741
15003	leather cutter	24	133742
15004	leather cutter	24	133743
15005	leather cutter	24	133744
15006	leather cutter	24	133745
15007	leather cutter	24	133746
15009	cleric	18	133772
15010	Toy dealer	22	133780
15011	leather cutter	24	133789
15012	leather cutter	24	133791
15013	seal engraver	24	133793
15014	tobacconist	25	36435
15015	stamp distributor	20	36179
15016	Toy dealer	22	133797
15017	chymist	16	16795
15018	Dealer in British wines	8	55541
15019	Toy dealer	22	55541
15020	leather cutter	24	133802
15021	leather cutter	24	133803
15022	leather cutter	24	133804
15023	leather cutter	24	133805
15024	leather cutter	24	90370
15025	patent engine strap manufacturer	24	90370
15026	leather cutter	24	133812
15027	music instrument seller	14	133813
15028	music instrument seller	14	133815
15029	music instrument seller	14	133816
15030	music instrument seller	14	133817
15031	leather cutter	24	133820
15032	leather cutter	24	133821
15033	leather cutter	24	133822
15034	stamp agent, stamp office	20	60697
15035	silversmith	24	60697
15036	leather cutter	24	133825
15037	leather cutter	24	133827
15038	stamp agent, stamp office	20	26577
15039	leather cutter	24	133829
15040	tea dealer	8	133829
15041	wool stapler	24	133830
15042	Registrar	26	133834
15043	leather cutter	24	133836
15044	leather cutter	24	133837
15045	leather cutter	24	133838
15046	rope maker	24	133842
15047	Toy dealer	22	133849
15048	leather cutter	24	133860
15049	leather cutter	24	133861
15050	bazaar keeper	25	58003
15051	Ink Blacking manufacturer	24	133866
15052	berlin-wool dealer	21	133866
15053	Agent for Alliance Fire & Life Office	9	21879
15054	wool staplers	21	133882
15055	corn dealer	8	133882
15056	hatter	21	36640
15057	stamp distributor	20	36640
15058	druggist	16	133884
15059	tailor	21	133885
15060	Agent to the Protestant Dissenters & General Fire & Life Off	9	133886
15061	appraiser	2	133891
15062	grocer	8	133891
15063	leather cutter	24	133894
15064	wool staplers	21	133895
15065	Agent to York & London Fire & Life Office & General Agency O	9	133896
15066	stamp agent, stamp office	20	22633
15067	insurance agent (Guardian Fire Office)	9	22633
15068	bank agent	7	22633
15069	leather cutter	24	133913
15070	leather cutter	24	133912
15071	hardware dealer	25	133924
15072	fishing tackle dealer	25	38785
15073	pharmacist/druggist/chemist/patent medicine seller	16	133949
15074	Patent medicine seller	16	133956
15075	music instrument seller	14	133963
15076	music instrument seller	14	133964
15077	music instrument seller	14	133965
15078	musical instrument seller	14	133966
15079	accountant	7	20492
15080	stamp agent, stamp office (sub-distributor)	20	29501
15081	musical instrument maker	14	134008
15082	perfumer	16	134008
15083	leather cutter	24	134009
15084	leather cutter	24	134010
15085	stamp agent, stamp office (sub-distributor)	20	48292
15086	leather cutter	24	134017
15087	leather cutter	24	134018
15088	leather cutter	24	134019
15089	skinner	24	134020
15090	skinner	24	134021
15092	skinner	24	134023
15093	stamp agent, stamp office	20	153
15094	leather cutter	24	134026
15095	leather cutter	24	134027
15096	leather cutter	24	134028
15097	leather cutter	24	134029
15098	leather cutter	24	134030
15099	glue maker	24	134032
15100	leather cutter	24	134033
15101	Depository of the Christian Knowledge Society	18	8053
15102	leather cutter	24	134035
15103	leather cutter	24	134036
15104	leather cutter	24	134037
15105	draper	21	134039
15106	grocer	8	134039
15107	glover	21	134041
15108	hatter	21	134041
15109	hatter	21	134043
15110	perfumer	16	134046
15111	wool stapler	24	134058
15112	weaver	21	71597
15113	grocer	8	71597
15114	draper	21	134196
15115	draper	21	134197
15116	seal engraver	24	58617
15117	stamp agent, stamp office	20	42267
15118	Patent medicine seller	16	23139
15119	perfumer	16	23139
15120	Toy warehouse	22	74951
15121	perfumer	16	74951
15122	stamp distributor	20	73455
15123	leather cutter	24	134252
15124	leather cutter	24	134253
15125	leather cutter	24	134268
15126	leather cutter	24	134269
15127	leather cutter	24	134271
15128	leather cutter	24	134272
15129	stamp distributor	20	59459
15130	tea dealer	8	51663
15131	stamp agent, stamp office (sub-distributor)	20	52056
15132	Registrar of births and deaths	26	35806
15133	music instrument seller	14	33245
15134	musical instrument seller	14	68907
15135	leather cutter	24	134303
15136	leather cutter	24	134304
15137	leather cutter	24	134305
15138	musical instrument seller	14	134311
15139	tuner	14	134311
15140	musical instrument seller	14	134312
15141	musical instrument seller	14	134313
15142	fancy repository	25	134317
15143	blacking maker	24	134322
15144	dyer	21	134322
15145	music warehouse	14	53802
15146	leather cutter	24	134323
15147	leather cutter	24	134324
15148	leather cutter	24	134325
15149	berlin-wool repository	21	36955
15150	Patent medicine seller	16	134377
15151	musical instrument seller/dealer	14	134378
15152	musical instrument seller/dealer	14	30765
15153	stamp agent, stamp office (sub-distributor)	20	134386
15154	carver and gilder	24	134391
15155	carver and gilder	24	134392
15156	carver and gilder	24	134393
15157	carver and gilder	24	134394
15158	carver and gilder	24	134395
15159	carver and gilder	24	134396
15160	carver and gilder	24	134397
15161	carver and gilder	24	134398
15162	carver and gilder	24	134399
15163	carver and gilder	24	134400
15164	carver and gilder	24	134401
15165	insurance agent (Globe)	9	134402
15166	appraiser	2	134404
15167	furniture broker	25	134404
15168	appraiser	2	134405
15169	appraiser	2	134406
15170	organist	14	134407
15171	music instrument seller	14	134414
15172	appraiser	2	134416
15173	appraiser	2	134417
15174	appraiser	2	134418
15175	leather cutter	24	134420
15176	leather cutter	24	134421
15177	appraiser	2	134424
15178	appraiser	2	134425
15179	appraiser	2	134426
15180	appraiser	2	134427
15181	appraiser	2	134428
15182	auctioneer's clerk	2	134429
15183	appraiser	2	134430
15184	appraiser	2	133962
15185	general sale rooms	25	133962
15186	appraiser	2	134431
15187	property register office	10	134431
15188	appraiser	2	134432
15189	appraiser	2	134449
15190	appraiser	2	134450
15191	land agent	10	134450
15192	appraiser	2	134451
15193	leather cutter	24	134453
15194	appraiser	2	134455
15195	appraiser	2	134456
15196	coachmaker	24	134455
15197	appraiser	2	134457
15198	leather cutter	24	134461
15199	leather cutter	24	134462
15201	leather cutter	24	134463
15202	cheesefactor	8	134465
15203	leather cutter	24	134466
15204	leather cutter	24	134473
15205	lodging house	26	134486
15206	billiard room	6	29746
15207	assembly rooms	6	29746
15208	undertaker	15	134510
15209	furniture broker	25	134519
15210	glover	21	134611
15211	glover	21	134612
15212	leather cutter	24	134613
15213	leather cutter	24	134614
15214	brewer	8	27182
15215	trunk-maker	24	134636
15216	instrument-case maker	24	134672
15217	broker	7	134678
15218	leather cutter	24	134701
15219		24	134702
15220	leather cutter	24	134703
15221	Sub-distributer of Stamps	17	134711
15222	leather dealer	21	73632
15223	assembly rooms	6	4539
15224	leather cutter	24	134727
15225	leather cutter	24	134728
15226	leather cutter	24	134729
15227	leather cutter	24	134730
15228	leather cutter	24	134731
15229	leather cutter	24	134732
15230	skinner	24	134738
15231	skinner	24	134739
15232	leather cutter	24	134742
15233	leather cutter	24	134743
15234	leather cutter	24	134744
15235	leather cutter	24	134745
15236	skinner	24	134748
15237	stamp agent, stamp office	20	134751
15238	leather cutter	24	134755
15239	leather cutter	24	134756
15240	leather cutter	24	134757
15241	Patent medicine seller	16	96290
15242	leather cutter	24	134759
15243	leather cutter	24	134760
15244	leather cutter	24	134764
15245	leather cutter	24	134765
15246	leather cutter	24	134770
15247	Drawing materials	3	134776
15248	Berlin Repository	26	134776
15249	leather cutter	24	134777
15250	leather cutter	24	134778
15251	leather cutter	24	134779
15252	leather cutter	24	134780
15253	hatter	21	134812
15254	Organ & piano forte warehouse	14	2506
15255	leather cutter	24	134824
15256	house agent	10	134830
15257	appraiser	2	134845
15258	appraiser	2	134847
15259	general agent	10	134847
15260	appraiser	2	134851
15261	appraiser	2	134852
15262	leather cutter	24	134855
15263	leather cutter	24	134856
15264	appraiser	2	134866
15265	appraiser	2	134867
15266	bark seller	25	134869
15267	agent to the lord of the manor	10	134874
15268	land agent	10	134875
15269	stamp distributor	20	134877
15270	leather cutter	24	134885
15271	appraiser	2	134894
15272	appraiser	2	134912
15273	appraiser	2	72023
15274	appraiser	2	134913
15275	fancy goods dealer	25	134914
15276	music professor	14	134919
15277	appraiser	2	134920
15278	appraiser	2	36212
15279	spirit dealer	8	134921
15280	maltster	8	134922
15281	miller	8	134922
15282	appraiser	2	134925
15283	estate broker	10	134925
15284	appraiser	2	134927
15285	Toy dealer	22	134930
15286	appraiser	2	134935
15287	appraiser	2	134937
15288	appraiser	2	134939
15289	appraiser	2	134940
15290	leather cutter	24	134945
15291	leather cutter	24	134947
15292	cabinet maker	24	134954
15293	upholsterer	24	134954
15294	leather cutter	24	134958
15295	leather cutter	24	134961
15296	leather cutter	24	134962
15297	leather cutter	24	134965
15298	teacher (music)	14	134971
15299	leather cutter	24	134975
15300	insurance agent (Globe)	9	134977
15301	post office receiving house	17	134977
15302	piano forte seller	14	52588
15303	stamp agent, stamp office (sub-distributor)	20	60186
15304	insurance agent (Norwich)	9	60186
15305	Freemasons' Insurance Company	9	64830
15306	grocer	8	134983
15307	boot warehouse	21	134983
15308	shoe warehouse	21	134983
15309	chemist	16	134985
15310	druggist	16	134985
15311	porter merchant	8	134986
15312	stamp agent, stamp office	20	134988
15313	appraiser	2	134993
15314	appraiser	2	134994
15315	appraiser	2	134995
15316	appraiser	2	134996
15317	appraiser	2	134998
15318	appraiser	2	134999
15319	appraiser	2	135000
15320	appraiser	2	135001
15321	appraiser	2	135002
15322	appraiser	2	135003
15323	appraiser	2	135004
15324	appraiser	2	135005
15325	appraiser	2	135006
15326	appraiser	2	135007
15327	appraiser	2	135008
15328	appraiser	2	135009
15329	appraiser	2	135011
15330	leather dealer	21	135010
15331	leather dealer	21	135013
15332	leather dealer	21	135018
15333	leather dealer	21	135022
15334	leather dealer	21	135024
15335	leather dealer	21	135026
15336	music instrument seller	14	135029
15337	organ builder	14	135029
15338	music instrument seller	14	135031
15339	music instrument seller	14	135032
15340	haberdasher	21	135050
15341	music instrument seller	14	135067
15342	insurance agent (Globe insurance office)	9	135078
15343	appraiser	2	135091
15344	appraiser	2	135092
15345	appraiser	2	135093
15346	appraiser	2	135094
15347	appraiser	2	135095
15348	appraiser	2	135096
15349	leather cutter	24	135099
15350	leather cutter	24	135100
15351	appraiser	2	135105
